gene	report_path	if_candidate	hpa_images_found	hpa_location	hpa_subcell_url	hpa_image_urls	hpa_error	pae_candidate	pae_url	pae_error	changed	applied
MORN2	detail/nucleoplasm/MORN2/MORN2-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000188010-MORN2/subcellular	https://images.proteinatlas.org/57815/1045_E7_3_red_green.jpg;https://images.proteinatlas.org/57815/1045_E7_5_red_green.jpg;https://images.proteinatlas.org/57815/1049_E7_1_red_green.jpg;https://images.proteinatlas.org/57815/1049_E7_2_red_green.jpg;https://images.proteinatlas.org/57815/1231_H3_1_red_green.jpg;https://images.proteinatlas.org/57815/1231_H3_3_red_green.jpg		False			True	True
MOSPD1	detail/nucleoplasm/MOSPD1/MOSPD1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000101928-MOSPD1/subcellular	https://images.proteinatlas.org/31158/329_C4_3_red_green.jpg;https://images.proteinatlas.org/31158/329_C4_4_red_green.jpg;https://images.proteinatlas.org/31158/332_C4_2_red_green.jpg;https://images.proteinatlas.org/31158/332_C4_3_red_green.jpg;https://images.proteinatlas.org/31158/334_C4_1_red_green.jpg;https://images.proteinatlas.org/31158/334_C4_2_red_green.jpg		False			True	True
MPHOSPH6	detail/nucleoplasm/MPHOSPH6/MPHOSPH6-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000135698-MPHOSPH6/subcellular	https://images.proteinatlas.org/26948/604_D8_1_red_green.jpg;https://images.proteinatlas.org/26948/604_D8_2_red_green.jpg;https://images.proteinatlas.org/26948/607_D8_1_red_green.jpg;https://images.proteinatlas.org/26948/607_D8_2_red_green.jpg;https://images.proteinatlas.org/26948/609_D8_1_red_green.jpg;https://images.proteinatlas.org/26948/609_D8_2_red_green.jpg		False			True	True
MPND	detail/nucleoplasm/MPND/MPND-evaluation.md	True	6	Nucleoli rim (approved)	https://www.proteinatlas.org/ENSG00000008382-MPND/subcellular	https://images.proteinatlas.org/43274/468_H2_1_red_green.jpg;https://images.proteinatlas.org/43274/468_H2_2_red_green.jpg;https://images.proteinatlas.org/43274/470_H2_1_red_green.jpg;https://images.proteinatlas.org/43274/470_H2_2_red_green.jpg;https://images.proteinatlas.org/43274/473_H2_1_red_green.jpg;https://images.proteinatlas.org/43274/473_H2_2_red_green.jpg		False			True	True
MRFAP1	detail/nucleoplasm/MRFAP1/MRFAP1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000179010-MRFAP1/subcellular	https://images.proteinatlas.org/56367/958_B1_1_red_green.jpg;https://images.proteinatlas.org/56367/958_B1_2_red_green.jpg;https://images.proteinatlas.org/56367/982_E11_1_red_green.jpg;https://images.proteinatlas.org/56367/982_E11_2_red_green.jpg;https://images.proteinatlas.org/56367/985_E11_1_red_green.jpg;https://images.proteinatlas.org/56367/985_E11_2_red_green.jpg		False			True	True
MRGBP	detail/nucleoplasm/MRGBP/MRGBP-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000101189-MRGBP/subcellular	https://images.proteinatlas.org/17012/112_A11_1_red_green.jpg;https://images.proteinatlas.org/17012/112_A11_2_red_green.jpg;https://images.proteinatlas.org/17012/113_A11_1_red_green.jpg;https://images.proteinatlas.org/17012/113_A11_2_red_green.jpg;https://images.proteinatlas.org/17012/161_A11_1_red_green.jpg;https://images.proteinatlas.org/17012/161_A11_2_red_green.jpg		False			True	True
MRI1	detail/nucleoplasm/MRI1/MRI1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000037757-MRI1/subcellular	https://images.proteinatlas.org/42744/474_F6_5_red_green.jpg;https://images.proteinatlas.org/42744/474_F6_6_red_green.jpg;https://images.proteinatlas.org/42744/480_F6_1_red_green.jpg;https://images.proteinatlas.org/42744/480_F6_2_red_green.jpg;https://images.proteinatlas.org/42744/510_F6_1_red_green.jpg;https://images.proteinatlas.org/42744/510_F6_2_red_green.jpg		False			True	True
NEXMIF	detail/nucleoplasm/NEXMIF/NEXMIF-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000050030-NEXMIF/subcellular	https://images.proteinatlas.org/407/1339_B9_1_red_green.jpg;https://images.proteinatlas.org/407/1339_B9_2_red_green.jpg;https://images.proteinatlas.org/407/171_D5_1_red_green.jpg;https://images.proteinatlas.org/407/171_D5_2_red_green.jpg;https://images.proteinatlas.org/407/1852_D7_31_red_green.jpg;https://images.proteinatlas.org/407/1852_D7_32_red_green.jpg		False			True	True
NFATC2IP	detail/nucleoplasm/NFATC2IP/NFATC2IP-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000176953-NFATC2IP/subcellular	https://images.proteinatlas.org/53587/849_G5_1_red_green.jpg;https://images.proteinatlas.org/53587/849_G5_2_red_green.jpg;https://images.proteinatlas.org/53587/869_G5_1_red_green.jpg;https://images.proteinatlas.org/53587/869_G5_2_red_green.jpg;https://images.proteinatlas.org/53587/885_G5_1_red_green.jpg;https://images.proteinatlas.org/53587/885_G5_2_red_green.jpg		False			True	True
NFKBIL1	detail/nucleoplasm/NFKBIL1/NFKBIL1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000204498-NFKBIL1/subcellular	https://images.proteinatlas.org/6298/1718_A1_14_cr57f3c54b25063_red_green.jpg;https://images.proteinatlas.org/6298/1718_A1_19_cr57f3c55418a3c_red_green.jpg;https://images.proteinatlas.org/6298/1820_A1_1_red_green.jpg;https://images.proteinatlas.org/6298/1820_A1_3_red_green.jpg;https://images.proteinatlas.org/6298/68_G1_1_red_green.jpg;https://images.proteinatlas.org/6298/68_G1_2_red_green.jpg		False			True	True
NGDN	detail/nucleoplasm/NGDN/NGDN-evaluation.md	True	6	Nucleoli (supported)	https://www.proteinatlas.org/ENSG00000129460-NGDN/subcellular	https://images.proteinatlas.org/944/38_A5_1_red_green.jpg;https://images.proteinatlas.org/944/38_A5_2_red_green.jpg;https://images.proteinatlas.org/944/39_A5_1_red_green.jpg;https://images.proteinatlas.org/944/39_A5_2_red_green.jpg;https://images.proteinatlas.org/944/40_A5_1_red_green.jpg;https://images.proteinatlas.org/944/40_A5_2_red_green.jpg		False			True	True
NHEJ1	detail/nucleoplasm/NHEJ1/NHEJ1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000187736-NHEJ1/subcellular	https://images.proteinatlas.org/43869/1309_D12_4_red_green.jpg;https://images.proteinatlas.org/43869/1309_D12_5_red_green.jpg;https://images.proteinatlas.org/43869/807_E3_2_red_green.jpg;https://images.proteinatlas.org/43869/807_E3_3_red_green.jpg;https://images.proteinatlas.org/43869/846_E3_1_red_green.jpg;https://images.proteinatlas.org/43869/846_E3_2_red_green.jpg		False			True	True
NHLRC1	detail/nucleoplasm/NHLRC1/NHLRC1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000187566-NHLRC1/subcellular	https://images.proteinatlas.org/78292/1922_C6_31_red_green.jpg;https://images.proteinatlas.org/78292/1922_C6_32_red_green.jpg;https://images.proteinatlas.org/78292/1980_C5_1_red_green.jpg;https://images.proteinatlas.org/78292/1980_C5_3_red_green.jpg;https://images.proteinatlas.org/78292/2163_C7_1_red_green.jpg;https://images.proteinatlas.org/78292/2163_C7_3_red_green.jpg		False			True	True
NHLRC2	detail/nucleoplasm/NHLRC2/NHLRC2-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000196865-NHLRC2/subcellular	https://images.proteinatlas.org/57564/1130_G5_1_red_green.jpg;https://images.proteinatlas.org/57564/1130_G5_2_red_green.jpg;https://images.proteinatlas.org/57564/1143_G5_3_red_green.jpg;https://images.proteinatlas.org/57564/1143_G5_4_red_green.jpg;https://images.proteinatlas.org/57564/1242_C2_1_red_green.jpg;https://images.proteinatlas.org/57564/1242_C2_2_red_green.jpg		False			True	True
NIPAL3	detail/nucleoplasm/NIPAL3/NIPAL3-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000001461-NIPAL3/subcellular	https://images.proteinatlas.org/39978/411_D8_1_red_green.jpg;https://images.proteinatlas.org/39978/411_D8_2_red_green.jpg;https://images.proteinatlas.org/39978/415_D8_1_red_green.jpg;https://images.proteinatlas.org/39978/415_D8_2_red_green.jpg;https://images.proteinatlas.org/39978/416_D8_1_red_green.jpg;https://images.proteinatlas.org/39978/416_D8_2_red_green.jpg		False			True	True
NLE1	detail/nucleoplasm/NLE1/NLE1-evaluation.md	True	6	Nucleoli (supported)	https://www.proteinatlas.org/ENSG00000073536-NLE1/subcellular	https://images.proteinatlas.org/18807/115_C2_1_red_green.jpg;https://images.proteinatlas.org/18807/115_C2_2_red_green.jpg;https://images.proteinatlas.org/18807/116_C2_1_red_green.jpg;https://images.proteinatlas.org/18807/116_C2_2_red_green.jpg;https://images.proteinatlas.org/18807/117_C2_1_red_green.jpg;https://images.proteinatlas.org/18807/117_C2_2_red_green.jpg		False			True	True
NME7	detail/nucleoplasm/NME7/NME7-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000143156-NME7/subcellular	https://images.proteinatlas.org/28010/1950_F11_1_red_green.jpg;https://images.proteinatlas.org/28010/1950_F11_2_red_green.jpg;https://images.proteinatlas.org/28010/2207_F3_2_red_green.jpg;https://images.proteinatlas.org/28010/2207_F3_3_red_green.jpg;https://images.proteinatlas.org/28334/1143_A7_1_red_green.jpg;https://images.proteinatlas.org/28334/1143_A7_4_red_green.jpg		False			True	True
NMRK1	detail/nucleoplasm/NMRK1/NMRK1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000106733-NMRK1/subcellular	https://images.proteinatlas.org/49795/1177_D8_1_red_green.jpg;https://images.proteinatlas.org/49795/1177_D8_2_red_green.jpg;https://images.proteinatlas.org/49795/728_G6_1_red_green.jpg;https://images.proteinatlas.org/49795/728_G6_2_red_green.jpg;https://images.proteinatlas.org/49795/748_G6_1_red_green.jpg;https://images.proteinatlas.org/49795/748_G6_2_red_green.jpg		False			True	True
NMRK2	detail/nucleoplasm/NMRK2/NMRK2-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000077009-NMRK2/subcellular	https://images.proteinatlas.org/49909/1361_H4_1_red_green.jpg;https://images.proteinatlas.org/49909/1361_H4_2_red_green.jpg;https://images.proteinatlas.org/49909/1520_F9_1_red_green.jpg;https://images.proteinatlas.org/49909/1520_F9_2_red_green.jpg;https://images.proteinatlas.org/54792/1452_C8_1_red_green.jpg;https://images.proteinatlas.org/54792/1452_C8_2_red_green.jpg		False			True	True
NOS1AP	detail/nucleoplasm/NOS1AP/NOS1AP-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000198929-NOS1AP/subcellular	https://images.proteinatlas.org/30066/1002_E7_1_red_green.jpg;https://images.proteinatlas.org/30066/1002_E7_2_red_green.jpg;https://images.proteinatlas.org/30066/1004_E7_3_red_green.jpg;https://images.proteinatlas.org/30066/1004_E7_6_red_green.jpg;https://images.proteinatlas.org/30066/1182_H8_2_red_green.jpg;https://images.proteinatlas.org/30066/1182_H8_3_red_green.jpg		False			True	True
NPTXR	detail/nucleoplasm/NPTXR/NPTXR-evaluation.md	True	0	Plasma membrane (approved)	https://www.proteinatlas.org/ENSG00000221890-NPTXR/subcellular			False			False	False
NQO2	detail/nucleoplasm/NQO2/NQO2-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000124588-NQO2/subcellular	https://images.proteinatlas.org/21332/189_A7_1_red_green.jpg;https://images.proteinatlas.org/21332/189_A7_2_red_green.jpg;https://images.proteinatlas.org/21332/190_A7_1_red_green.jpg;https://images.proteinatlas.org/21332/190_A7_2_red_green.jpg;https://images.proteinatlas.org/21332/191_A7_1_red_green.jpg;https://images.proteinatlas.org/21332/191_A7_2_red_green.jpg		False			True	True
NRBF2	detail/nucleoplasm/NRBF2/NRBF2-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000148572-NRBF2/subcellular	https://images.proteinatlas.org/59477/1018_F5_1_red_green.jpg;https://images.proteinatlas.org/59477/1018_F5_2_red_green.jpg;https://images.proteinatlas.org/59477/1218_F5_1_red_green.jpg;https://images.proteinatlas.org/59477/1218_F5_2_red_green.jpg;https://images.proteinatlas.org/59477/1259_F7_1_red_green.jpg;https://images.proteinatlas.org/59477/1259_F7_2_red_green.jpg		False			True	True
NSFL1C	detail/nucleoplasm/NSFL1C/NSFL1C-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000088833-NSFL1C/subcellular	https://images.proteinatlas.org/47108/2172_A4_5_red_green.jpg;https://images.proteinatlas.org/47108/2172_A4_7_red_green.jpg;https://images.proteinatlas.org/47108/748_A9_1_red_green.jpg;https://images.proteinatlas.org/47108/748_A9_2_red_green.jpg;https://images.proteinatlas.org/47108/896_A9_3_red_green.jpg;https://images.proteinatlas.org/47108/896_A9_4_red_green.jpg		False			True	True
NSMCE1	detail/nucleoplasm/NSMCE1/NSMCE1-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000169189-NSMCE1/subcellular	https://images.proteinatlas.org/43091/840_F12_1_red_green.jpg;https://images.proteinatlas.org/43091/840_F12_2_red_green.jpg;https://images.proteinatlas.org/43091/847_H2_1_red_green.jpg;https://images.proteinatlas.org/43091/847_H2_2_red_green.jpg;https://images.proteinatlas.org/43091/857_H2_1_red_green.jpg;https://images.proteinatlas.org/43091/857_H2_2_red_green.jpg		False			True	True
NSMCE3	detail/nucleoplasm/NSMCE3/NSMCE3-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000185115-NSMCE3/subcellular			False			False	False
NVL	detail/nucleoplasm/NVL/NVL-evaluation.md	True	6	Nucleoli (enhanced)	https://www.proteinatlas.org/ENSG00000143748-NVL/subcellular	https://images.proteinatlas.org/28219/1176_B1_2_red_green.jpg;https://images.proteinatlas.org/28219/1176_B1_3_red_green.jpg;https://images.proteinatlas.org/28219/1281_D12_1_red_green.jpg;https://images.proteinatlas.org/28219/1281_D12_3_red_green.jpg;https://images.proteinatlas.org/28219/1313_D12_3_red_green.jpg;https://images.proteinatlas.org/28219/1313_D12_5_red_green.jpg		False			True	True
OLIG3	detail/nucleoplasm/OLIG3/OLIG3-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000177468-OLIG3/subcellular			False			False	False
PCGF6	detail/nucleoplasm/PCGF6/PCGF6-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000156374-PCGF6/subcellular			False			False	False
PHF19	detail/nucleoplasm/PHF19/PHF19-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000119403-PHF19/subcellular			False			False	False
PKN2	detail/nucleoplasm/PKN2/PKN2-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000065243-PKN2/subcellular	https://images.proteinatlas.org/34861/404_H3_1_red_green.jpg;https://images.proteinatlas.org/34861/404_H3_2_red_green.jpg;https://images.proteinatlas.org/34861/407_H3_1_red_green.jpg;https://images.proteinatlas.org/34861/407_H3_2_red_green.jpg;https://images.proteinatlas.org/34861/410_H3_2_red_green.jpg;https://images.proteinatlas.org/34861/410_H3_3_red_green.jpg		False			True	True
RMND5A	detail/nucleoplasm/RMND5A/RMND5A-evaluation.md	True	4	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000153561-RMND5A/subcellular	https://images.proteinatlas.org/60843/1104_A6_2_red_green.jpg;https://images.proteinatlas.org/60843/1104_A6_3_red_green.jpg;https://images.proteinatlas.org/60843/1171_H8_3_red_green.jpg;https://images.proteinatlas.org/60843/1171_H8_4_red_green.jpg		False			True	True
RMP64	detail/nucleoplasm/RMP64/RMP64-evaluation.md	True	0				hpa_entry_not_found	False			False	False
ROGDI	detail/nucleoplasm/ROGDI/ROGDI-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000067836-ROGDI/subcellular			False			False	False
RSRC1	detail/nucleoplasm/RSRC1/RSRC1-evaluation.md	True	6	Nuclear speckles (approved)	https://www.proteinatlas.org/ENSG00000174891-RSRC1/subcellular	https://images.proteinatlas.org/44792/522_C1_1_red_green.jpg;https://images.proteinatlas.org/44792/522_C1_2_red_green.jpg;https://images.proteinatlas.org/44792/527_C1_1_red_green.jpg;https://images.proteinatlas.org/44792/527_C1_2_red_green.jpg;https://images.proteinatlas.org/44792/529_C1_1_red_green.jpg;https://images.proteinatlas.org/44792/529_C1_2_red_green.jpg		False			True	True
RTRAF	detail/nucleoplasm/RTRAF/RTRAF-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000087302-RTRAF/subcellular	https://images.proteinatlas.org/39824/486_A2_1_red_green.jpg;https://images.proteinatlas.org/39824/486_A2_2_red_green.jpg;https://images.proteinatlas.org/39824/490_A2_1_red_green.jpg;https://images.proteinatlas.org/39824/490_A2_2_red_green.jpg;https://images.proteinatlas.org/39824/509_A2_1_red_green.jpg;https://images.proteinatlas.org/39824/509_A2_2_red_green.jpg		False			True	True
RUFY2	detail/nucleoplasm/RUFY2/RUFY2-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000204130-RUFY2/subcellular	https://images.proteinatlas.org/39792/517_H1_1_red_green.jpg;https://images.proteinatlas.org/39792/517_H1_2_red_green.jpg;https://images.proteinatlas.org/39792/520_H1_2_red_green.jpg;https://images.proteinatlas.org/39792/520_H1_3_red_green.jpg;https://images.proteinatlas.org/39792/523_H1_1_red_green.jpg;https://images.proteinatlas.org/39792/523_H1_3_red_green.jpg		False			True	True
RWDD3	detail/nucleoplasm/RWDD3/RWDD3-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000122481-RWDD3/subcellular			False			False	False
SAGE1	detail/nucleoplasm/SAGE1/SAGE1-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000181433-SAGE1/subcellular	https://images.proteinatlas.org/3033/1854_G8_4_red_green.jpg;https://images.proteinatlas.org/3033/1854_G8_5_red_green.jpg;https://images.proteinatlas.org/3033/4_H6_1_red_green.jpg;https://images.proteinatlas.org/3033/4_H6_2_red_green.jpg;https://images.proteinatlas.org/3033/5_H6_1_red_green.jpg;https://images.proteinatlas.org/3033/5_H6_2_red_green.jpg		False			True	True
SAMD11	detail/nucleoplasm/SAMD11/SAMD11-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000187634-SAMD11/subcellular	https://images.proteinatlas.org/30110/322_G9_1_red_green.jpg;https://images.proteinatlas.org/30110/322_G9_2_red_green.jpg;https://images.proteinatlas.org/30110/327_G9_1_red_green.jpg;https://images.proteinatlas.org/30110/327_G9_2_red_green.jpg;https://images.proteinatlas.org/30110/335_G9_2_red_green.jpg;https://images.proteinatlas.org/30110/335_G9_3_red_green.jpg		False			True	True
SEH1L	detail/nucleoplasm/SEH1L/SEH1L-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000085415-SEH1L/subcellular			False			False	False
SKOR1	detail/nucleoplasm/SKOR1/SKOR1-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000188779-SKOR1/subcellular	https://images.proteinatlas.org/40673/2062_A2_2_red_green.jpg;https://images.proteinatlas.org/40673/2062_A2_3_red_green.jpg;https://images.proteinatlas.org/40673/418_F1_1_red_green.jpg;https://images.proteinatlas.org/40673/418_F1_2_red_green.jpg;https://images.proteinatlas.org/40673/424_F1_1_red_green.jpg;https://images.proteinatlas.org/40673/424_F1_2_red_green.jpg		False			True	True
SLF2	detail/nucleoplasm/SLF2/SLF2-evaluation.md	True	0				hpa_entry_not_found	False			False	False
SLFN14	detail/nucleoplasm/SLFN14/SLFN14-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000236320-SLFN14/subcellular			False			False	False
SLX1B	detail/nucleoplasm/SLX1B/SLX1B-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000181625-SLX1B/subcellular	https://images.proteinatlas.org/47038/739_B7_1_red_green.jpg;https://images.proteinatlas.org/47038/739_B7_2_red_green.jpg;https://images.proteinatlas.org/47038/753_B7_1_red_green.jpg;https://images.proteinatlas.org/47038/753_B7_2_red_green.jpg;https://images.proteinatlas.org/47038/864_E6_1_red_green.jpg;https://images.proteinatlas.org/47038/864_E6_2_red_green.jpg		False			True	True
SLX9	detail/nucleoplasm/SLX9/SLX9-evaluation.md	True	0				hpa_entry_not_found	False			False	False
SMCR8	detail/nucleoplasm/SMCR8/SMCR8-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000176994-SMCR8/subcellular	https://images.proteinatlas.org/21557/189_D1_1_red_green.jpg;https://images.proteinatlas.org/21557/189_D1_2_red_green.jpg;https://images.proteinatlas.org/21557/190_D1_1_red_green.jpg;https://images.proteinatlas.org/21557/190_D1_2_red_green.jpg;https://images.proteinatlas.org/21557/191_D1_1_red_green.jpg;https://images.proteinatlas.org/21557/191_D1_2_red_green.jpg		False			True	True
SNTG1	detail/nucleoplasm/SNTG1/SNTG1-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000147481-SNTG1/subcellular			False			False	False
SPATA13	detail/nucleoplasm/SPATA13/SPATA13-evaluation.md	True	6	Nucleoplasm (enhanced)	https://www.proteinatlas.org/ENSG00000182957-SPATA13/subcellular	https://images.proteinatlas.org/40185/461_C3_1_red_green.jpg;https://images.proteinatlas.org/40185/461_C3_4_red_green.jpg;https://images.proteinatlas.org/40185/462_C3_1_red_green.jpg;https://images.proteinatlas.org/40185/462_C3_2_red_green.jpg;https://images.proteinatlas.org/40185/464_C3_1_red_green.jpg;https://images.proteinatlas.org/40185/464_C3_2_red_green.jpg		False			True	True
TCF25	detail/nucleoplasm/TCF25/TCF25-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000141002-TCF25/subcellular			False			False	False
TDRD9	detail/nucleoplasm/TDRD9/TDRD9-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000156414-TDRD9/subcellular			False			False	False
ABRAXAS2	detail/nucleus-cytoplasm/ABRAXAS2/ABRAXAS2-evaluation.md	True	6	Cytosol (supported)	https://www.proteinatlas.org/ENSG00000165660-ABRAXAS2/subcellular	https://images.proteinatlas.org/74089/1484_G2_1_blue_red_green.jpg;https://images.proteinatlas.org/74089/1484_G2_3_blue_red_green.jpg;https://images.proteinatlas.org/74089/1559_E4_5_blue_red_green.jpg;https://images.proteinatlas.org/74089/1559_E4_6_blue_red_green.jpg;https://images.proteinatlas.org/74089/2176_A8_38_blue_red_green.jpg;https://images.proteinatlas.org/74089/2176_A8_44_blue_red_green.jpg		False			True	True
ACBD6	detail/nucleus-cytoplasm/ACBD6/ACBD6-evaluation.md	True	6	Nucleoplasm (approved)	https://www.proteinatlas.org/ENSG00000230124-ACBD6/subcellular	https://images.proteinatlas.org/28457/1466_A7_3_red_green.jpg;https://images.proteinatlas.org/28457/1466_A7_4_red_green.jpg;https://images.proteinatlas.org/28457/1520_A12_1_red_green.jpg;https://images.proteinatlas.org/28457/1520_A12_2_red_green.jpg;https://images.proteinatlas.org/28457/1521_A7_1_red_green.jpg;https://images.proteinatlas.org/28457/1521_A7_3_red_green.jpg		False			True	True
AGBL5	detail/nucleus-cytoplasm/AGBL5/AGBL5-evaluation.md	True	6	Cytokinetic bridge (approved)	https://www.proteinatlas.org/ENSG00000084693-AGBL5/subcellular	https://images.proteinatlas.org/30981/1773_G1_4_blue_red_green.jpg;https://images.proteinatlas.org/30981/1773_G1_7_blue_red_green.jpg;https://images.proteinatlas.org/30981/2124_C4_31_blue_red_green.jpg;https://images.proteinatlas.org/30981/2124_C4_44_blue_red_green.jpg;https://images.proteinatlas.org/30981/2132_C9_11_blue_red_green.jpg;https://images.proteinatlas.org/30981/2132_C9_30_blue_red_green.jpg		False			True	True
AGFG1	detail/nucleus-cytoplasm/AGFG1/AGFG1-evaluation.md	True	6	Vesicles (supported)	https://www.proteinatlas.org/ENSG00000173744-AGFG1/subcellular	https://images.proteinatlas.org/8741/100_F5_1_blue_red_green.jpg;https://images.proteinatlas.org/8741/100_F5_2_blue_red_green.jpg;https://images.proteinatlas.org/8741/101_F5_1_blue_red_green.jpg;https://images.proteinatlas.org/8741/101_F5_2_blue_red_green.jpg;https://images.proteinatlas.org/8741/82_F5_1_blue_red_green.jpg;https://images.proteinatlas.org/8741/82_F5_2_blue_red_green.jpg		False			True	True
AHCYL2	detail/nucleus-cytoplasm/AHCYL2/AHCYL2-evaluation.md	True	4	Cytosol (approved)	https://www.proteinatlas.org/ENSG00000158467-AHCYL2/subcellular	https://images.proteinatlas.org/53128/831_C2_1_blue_red_green.jpg;https://images.proteinatlas.org/53128/831_C2_3_blue_red_green.jpg;https://images.proteinatlas.org/53128/882_C2_2_blue_red_green.jpg;https://images.proteinatlas.org/53128/882_C2_4_blue_red_green.jpg		False			True	True
AKAP7	detail/nucleus-cytoplasm/AKAP7/AKAP7-evaluation.md	True	4	Vesicles (approved)	https://www.proteinatlas.org/ENSG00000118507-AKAP7/subcellular	https://images.proteinatlas.org/27200/1805_C1_1_blue_red_green.jpg;https://images.proteinatlas.org/27200/1805_C1_2_blue_red_green.jpg;https://images.proteinatlas.org/27200/1886_F4_1_blue_red_green.jpg;https://images.proteinatlas.org/27200/1886_F4_3_blue_red_green.jpg		False			True	True
AMDHD1	detail/nucleus-cytoplasm/AMDHD1/AMDHD1-evaluation.md	True	6	Cytosol (approved)	https://www.proteinatlas.org/ENSG00000139344-AMDHD1/subcellular	https://images.proteinatlas.org/40149/1718_E10_13_cr5bbc950eca481_blue_red_green.jpg;https://images.proteinatlas.org/40149/1718_E10_18_cr57f3dc35bef2f_blue_red_green.jpg;https://images.proteinatlas.org/40149/1763_D5_2_blue_red_green.jpg;https://images.proteinatlas.org/40149/1763_D5_4_blue_red_green.jpg;https://images.proteinatlas.org/40149/1823_B3_31_blue_red_green.jpg;https://images.proteinatlas.org/40149/1823_B3_33_blue_red_green.jpg		False			True	True
ANKRD33	detail/nucleus-cytoplasm/ANKRD33/ANKRD33-evaluation.md	True	0		https://www.proteinatlas.org/ENSG00000167612-ANKRD33/subcellular			False			False	False
AP5S1	detail/nucleus-cytoplasm/AP5S1/AP5S1-evaluation.md	True	6	Nucleoplasm (uncertain)	https://www.proteinatlas.org/ENSG00000125843-AP5S1/subcellular	https://images.proteinatlas.org/43533/1601_A11_1_red_green.jpg;https://images.proteinatlas.org/43533/1601_A11_5_red_green.jpg;https://images.proteinatlas.org/43533/1718_E4_19_cr57f3f6237526d_red_green.jpg;https://images.proteinatlas.org/43533/1718_E4_4_cr5878ce64a49e9_red_green.jpg;https://images.proteinatlas.org/43533/1732_A11_13_cr58060c99d0db1_red_green.jpg;https://images.proteinatlas.org/43533/1732_A11_8_cr58060c8fe8b85_red_green.jpg		False			True	True
ARMC8	detail/nucleus-cytoplasm/ARMC8/ARMC8-evaluation.md	True	6	Nucleoplasm (supported)	https://www.proteinatlas.org/ENSG00000114098-ARMC8/subcellular	https://images.proteinatlas.org/44869/1050_F10_1_red_green.jpg;https://images.proteinatlas.org/44869/1050_F10_2_red_green.jpg;https://images.proteinatlas.org/44869/698_F4_1_red_green.jpg;https://images.proteinatlas.org/44869/698_F4_2_red_green.jpg;https://images.proteinatlas.org/44869/859_H2_3_red_green.jpg;https://images.proteinatlas.org/44869/859_H2_4_red_green.jpg		False			True	True
